id	year	author	title	tags	link
000125792	1846	ARWIDSSON, Adolf Iwar.	Handlingar till upplysning af Finlands häfder. Utgifne af A. I. Arwidsson
000125792	1846	ARWIDSSON, Adolf Iwar.	Handlingar till upplysning af Finlands häfder. Utgifne af A. I. Arwidsson
000125792	1846	ARWIDSSON, Adolf Iwar.	Handlingar till upplysning af Finlands häfder. Utgifne af A. I. Arwidsson
000125792	1846	ARWIDSSON, Adolf Iwar.	Handlingar till upplysning af Finlands häfder. Utgifne af A. I. Arwidsson
000125792	1846	ARWIDSSON, Adolf Iwar.	Handlingar till upplysning af Finlands häfder. Utgifne af A. I. Arwidsson
000125792	1846	ARWIDSSON, Adolf Iwar.	Handlingar till upplysning af Finlands häfder. Utgifne af A. I. Arwidsson
000125792	1846	ARWIDSSON, Adolf Iwar.	Handlingar till upplysning af Finlands häfder. Utgifne af A. I. Arwidsson
000125792	1846	ARWIDSSON, Adolf Iwar.	Handlingar till upplysning af Finlands häfder. Utgifne af A. I. Arwidsson
000127378	1839	ASHBOURN	History and Topography of Ashbourn, the Valley of the Dove, and the adjacent Villages ... illustrated, etc
000128013	1843	ASHER, Adolph.	Bibliographical Essay on the Scriptores Rerum Germanicarum. Ms. notes [by the author]
000128708	1841	ASHMORE, Harriette.	Narrative of a Three Months' March in India; and a Residence in the Dooab. By the wife of an officer in the 16th Foot (Harriette Ashmore). With plates
000131396	1847	Butler, John	sketch of Assam
000132548	1848	ASTER, Carl Heinrich.	Beleuchtung der Kriegswirren zwischen Preussen und Sachsen vom Ende August bis Ende October 1756 ... Mit einem Plane. [With “Beilagen.”]
000134831	1842	ATHENS	Description of the View of Athens and the surrounding country [i.e. a panorama exhibited at Cambridge, Mass.], etc. [With a folding plate.]
000135823	1848	ATKINSON, George Francklin.	Pictures from the North in pen and pencil; sketched during a summer ramble
000137412	1840	ATWATER, Caleb.	History of the State of Ohio, natural and civil ... Second edition
000139282	1843	SIMPSON, Wolley.	Professional Excursions, by an Auctioneer [i.e. Wolley Simpson, sometimes identified as G. Robins]. Part 1. Essex, Suffolk, Hertfordshire, Surrey, Sussex and Kent
000141729	1839	AUGUSTIN, Ferdinand von	Reise nach Malta und in das südliche Spanien im Jahre 1830 ... Mit 5 Abbildungen
000147715	1842	GILL, Alfred.	Western Australia, containing a statement of the condition and prospects of that colony, and some account of the Western Australian Company's Settlement of Australind. With a map, etc. [By Alfred Gill.]
000149089	1848	Austria	Historische Aktenstücke über das Ständewesen in Oesterreich
000149127	1840	Austria	Oesterreich im Jahre 1840. Staat und Stattsverwaltung, Verfassung und Cultur. Von einem österreichischen Staatsmanne [i.e. Count F. L. Schirnding]
000149167	1848	Austria	Oesterreichs Wiedergeburt seit dem 13. März 1848
000149253	1840	Austria	Das pittoreske Oesterreich, oder Album der österreichischen Monarchie ... Von einer Gesellschaft Gelehrter und Künstler
000149378	1848	Provisorischer Niederösterreichischer Ständischer Ausschuss (AUSTRIA, Lower. [Oesterreich unter der Enns.])	Protokolle über die Berathungen des prov. n. ö. ständischen Ausschusses
000149955	1848	AUTUN	Autun archéologique. Par les secrétaires de la Société Eduenne
000151907	1846	AVEZAC-MACAYA, Marie Armand Pascal d'.	Note sur la première expédition de Béthencourt aux Canaries et sur le degré d'habileté nautique des Portugais à cette époque, etc
000151911	1845	AVEZAC-MACAYA, Marie Armand Pascal d'.	Notice des découvertes faites au moyen-âge dans l'océan Atlantique antérieurement aux grandes explorations portugaises du quinzième siècle, etc. [With a postscript.]
000152658	1840	AVONTROODT, G. J.	De Furie of Lier op den 14deⁿ October 1595 door den vyand verrast en door de burgers van Antwerpen en van Mechelen hernomen, etc
000154836	1846	AYRSHIRE	Ballads and Songs of Ayrshire, illustrated with sketches, historical, traditional, narrative, and biographical
000155164	1845	AZAÏS, M.	Explanation and History of the Artesian Well of Grenelle, with the geological views of the author
000155295	1847	Azara, Félix de	Descripcion é historia del Paraguay y del Rio de la Plata, obra póstuma. La publica A. de Azara, bajo la direccion de B. S. Castellanos de Losada, etc. (Biografia del Señor Don F. de Azara.)
000155304	1847	Azara, Félix de	Memorias sobre el estado rural del Rio de la Plata en 1801; demarcacion de límites entre el Brasil y el Paraguay á últimos del siglo XVIII, é informes sobre varios particulares de la America meridional española. Escritos postumos de Don Felix de Azara ... los publica ... Don Agustin de Azara ... bajo la direccion de Don B. S. Castellanos de Losada ... autor de las notas ... a estos escritos, etc. [With a portrait of F. de Azara.]
000156134	1840	AZZONI, Rambaldo degli.	Considerazioni sopra le prime notizie di Trivigi contenute negli scrittori e ne' marmi antichi. Opera postuma. [Edited, with a life of the author, by G. Pulieri. With a portrait.]
000157305	1844	B., E.	Hurricane: a poem, descriptive of the unparalleled perseverance and constancy of the seamen on board H.M. Ship Theseus ... commanded by Captain-now Rear-Admiral-E. Hawker ... during three days' and nights' hurricane ... By an Eye-Witness ... Also, Historical notices of St. Domingo ... With illustrations. [The introduction signed: E. B., Commander, R.N., i.e. Edward Burt.]
000158712	1843	B., M. A. C. L. L.	Réponse aux articles de M. Buchon, intitulés: Détails inconnus sur l'affaire du duc d'Enghien, extraits d'une conversation du roi Joseph-Napoléon, lesquels ont été insérés dans les feuilletons du journal la Presse des 9 et 10 septembre, et 1er octobre 1843. [Signed: M. A. C. L. L. B.]
000159623	1847	B., W. B.	List of Books and Manuscripts relating to Orkney and Zetland; or in which these islands are mentioned. [The preface signed: W. B. B., i.e. William Balfour Baikie.]
000160284	1847	Babbage, Charles	Observations on the Temple of Serapis, at Pozzuoli, near Naples, with an attempt to explain the causes of the frequent elevation and depression of large portions of the earth's surface in remote periods; and to prove that those causes continue in action. With a supplement. Conjectures on the physical condition of the surface of the moon. [With two plates.]
000162524	1839	BACHELOR	Old Bachelor, after Southey's “Cataract of Lodore,” described and dedicated to bachelors and bazaars
000163420	1843	BACKHOUSE, James	A Narrative of a Visit to the Australian Colonies ... Illustrated by three maps, fifteen etchings, and several wood-cuts
000163421	1844	BACKHOUSE, James	A Narrative of a Visit to the Mauritius and South Africa ... Illustrated by two maps, sixteen etchings and twenty-eight wood-cuts
000164442	1847	Bacon, Francis	Selections from the Works of Lord Bacon, comprising the prefaces to the Instauratio Magna and Novum Organum, the Distributio operis, and the fifth and seventh books De Augmentis Scientiarum. Translated, and illustrated with notes from the Novum Organum, and the writings of Locke, Reid ... etc. Together with an appendix of questions, by Thomas W. Moffett
000164653	1843	BACON, Leonard	Discourse on the Early Constitutional History of Connecticut, delivered before the Connecticut Historical Society, Hartford, May 17, 1843
000164916	1843	BACON, Thomas	Orientalist; containing a series of tales, legends, and historical romances ... With engravings by W. and E. Finden, from sketches by the author, and Captain Meadows Taylor
000165627	1846	BADEN	Verhandlungen der zweiten badischen Kammer über die Angelegenheit der Deutschkatholiken. Aus der Landtagszeitung
000165752	1844	HUHN, Eugen.	Universal-Lexikon vom Grossherzogthum Baden. Bearbeitet und herausgegeben von einer Gesellschaft von Gelehrten und Vaterlandsfreunden [or rather, by Eugen Huhn]. Mit 14 Stahlstichen, 8 Planen und 6 Tabellen
000168807	1840	BAGGESEN, Frederik Ludvig August Haller von.	Den danske Stat eller Kongeriget Danmark med tilhørende Bilande, samt Hertugdømmerne Slesvig, Holsteen og Lauenborg, betragtet geographisk og statistisk, især fra et militairt Standpunkt, etc
000168808	1845	BAGGESEN, Frederik Ludvig August Haller von.	Der dänische Staat, oder das Königreich Dänemark mit dessen Nebenländern und den Herzogthümern Schleswig, Holstein und Lauenburg, geographisch und statistisch dargestellt
000169533	1846	BAGSHAW, Samuel	History, Gazetteer and Directory of Derbyshire, with the town of Burton-upon-Trent, etc
000169744	1844	BAHARIE, Alexander.	Improved Coaster's Guide, and Marine Board Examination, for the East Coast of England and Scotland, and the English Channel ... Second edition, greatly improved and enlarged
000174014	1841	BAIRD, Robert	Visit to Northern Europe: or sketches descriptive, historical, political and moral, of Denmark, Norway, Sweden and Finland, and the free cities of Hamburg and Lubeck, etc
000174954	1842	BAKER, Charles	Contributions to Publications of the Society for the Diffusion of Useful Knowledge, and the Central Society of Education
000175040	1845	BAKER, Charles John.	Sydney and Melbourne; with remarks on the present state and future prospects of New South Wales, and practical advice to emigrants of various classes, etc. [With a map.]
000178787	1847	BALBO, Cesare	Alcune prime parole sulla situazione nuova dei popoli liguri e piemontesi
000178805	1842	BALBO, Cesare	Meditazioni storiche
000181549	1845	BALFOUR, J.O.	A Sketch of New South Wales
000181883	1844	BALIŃSKI, Michał.	Historya polska
000183200	1845	BALL, Robert James	Justices' Justice. A satire
000184015	1848	Ballantyne, R. M. (Robert Michael)	Hudson's Bay; or, Every-day life in the wilds of North America, during six years' residence in the territories of the Hudson's Bay Company. Second edition
000186463	1841	RIGBY, Elizabeth	A Residence on the Shores of the Baltic. Described in a series of letters. [By Elizabeth Rigby, afterwards Lady Eastlake.]
000186464	1842	RIGBY, Elizabeth	[A Residence on the Shores of the Baltic. Described in a series of letters. [By Elizabeth Rigby, afterwards Lady Eastlake.]]
000186464	1842	RIGBY, Elizabeth	[A Residence on the Shores of the Baltic. Described in a series of letters. [By Elizabeth Rigby, afterwards Lady Eastlake.]]
000187014	1844	BALUFFI, Gaetano	L'America un tempo spagnuola riguardata sotto l'aspetto religioso dall' epoca del suo discuoprimento sino al 1843
000187964	1848	BAMBERG, F. S.	Geschichte der Februar-Revolution und des ersten Jahres der französischen Republik von 1848. Mit einer Einleitung, enthaltend die Darstellung der Regierung Frankreichs seit 1830 und der Ursachen der Revolution, etc
000188601	1846	BANCHERO, Giuseppe.	Genova e le due Riviere. pt. 1. Monumenti pubblici. [With plates.]
000188855	1842	Bancroft, George	History of the United States, from the discovery of the American Continent to the present time. [Brought down to 1782 only.]]
000188855	1842	Bancroft, George	History of the United States, from the discovery of the American Continent to the present time. [Brought down to 1782 only.]]
000188855	1842	Bancroft, George	History of the United States, from the discovery of the American Continent to the present time. [Brought down to 1782 only.]]
000188860	1848	BANCROFT, George	History of the United States, from the discovery of the American Continent to the present time. [Brought down to 1782 only.]]
000189612	1843	HARPER, Alexander	Summer Excursions in the neighbourhood of Banff, and vicinity of Duff-House, Bridge of Alva, &amp;c. &amp;c. By a Deveronside poet [i.e. Alexander Harper. In verse]. To which are appended some notices of the works of art in Duff-House. [With plates and a map.]
000191623	1844	BANNISTER, John Thomas.	A Survey of the Holy Land; its geography history, and destiny. Designed to elucidate the imagery of Scripture, and demonstrate the fulfilment of prophecy ... With an introduction by the Rev. W. Marsh. Illustrated with maps and engravings
000191623	1844	BANNISTER, John Thomas.	A Survey of the Holy Land; its geography history, and destiny. Designed to elucidate the imagery of Scripture, and demonstrate the fulfilment of prophecy ... With an introduction by the Rev. W. Marsh. Illustrated with maps and engravings
000192427	1846	WILLIAMS, Isaac	Baptistery ... By the author of “The Cathedral” [i.e. Isaac Williams]. Third edition
000193657	1845	BARBACCIANI-FEDELI, Ranieri.	Saggio storico politico agrario e commerciale dell' antica e moderna Versilia. [With “Annotazioni addizionali.”]
000194746	1845	BARBER, James	Overland Guide-Book; a complete vade-mecum for the overland traveller. [With maps.]
000194778	1845	BARBER, John	A Lecture on the Importance of the Occasional Offices of the Church of England
000194796	1839	BARBER, John Warner.	Historical Collections ... relating to the history and antiquities of every town in Massachusetts, with geographical descriptions. [With illustrations.]
000194797	1841	BARBER, John Warner.	History and Antiquities of New England, New York, and New Jersey, etc. [With illustrations.]
000194801	1846	BARBER, John Warner.	Pictorial History of the State of New York, etc. [Compiled from the “Historical Collections of the State of New York,” by J. W. Barber and Henry Howe, published in 1841.]
000194807	1845	BARBER, John Warner	Historical Collections of the State of New Jersey ... relating to its history and antiquities, with geographical descriptions of every township in the State. [With illustrations.]
000194809	1846	BARBER, John Warner	Historical Collections of the State of New York ... relating to its history and antiquities, with geographical descriptions of every township in the State
000194929	1845	BARBER, Thomas	[Barber's Picturesque Illustration of the Isle of Wight, etc. accompanied by historical and topographical descriptions.]
000194930	1846	BARBER, Thomas	[With a geological map.]
000198441	1846	BARDENFLETH, Frederik Løvenørn von.	Stormen paa Stralsund af et combineret dansk og hollandsk Troppecorps den 31te Mai 1809, med forudgaaende Fortælling af Schills Krigerliv, samt nogle Episoder fra Hertugen af Brunsvig-Oels's Streiftog igjennem Tydskland i Juli og August 1809. Met et Oversigtskaart, en Plan af Stralsund og 12 mindre Planer samt Portraiter af Generallieutenant v. Ewald, Major v. Schill og Hertugen af Brunsvig-Oels
000198977	1839	BARDWELL, William.	Westminster Improvements. A brief account of ancient and modern Westminster with observations on former plans of improvement, and on the objects and prospects of the Westminster Improvement Company, etc
000199549	1846	BARFOD, Johan Christopher Georg.	Märkvärdigheter rörande Sveriges förhållanden 1788-1794 ... Utgifna efter författarens handskrift [by G. O. Hyltén-Cavallius]
000200067	1847	BARHAM, William Foster.	Descriptions of Niagara; selected from various travellers; with original additions by W. Barham. [With plates.]
000200814	1847	BARKER, B.	Commodore's Daughter
000201056	1847	BARKER, Emily.	Extracts from the Writings of Eminent Authors: moral, historical and poetical ... Third edition, greatly enlarged
000203187	1844	BARMAN, Maurice.	La Contre-Révolution en Valais au mois de mai 1844
000203445	1846	SMITH, John Stores.	Barnard. A modern romance. [By John Stores Smith. In verse.]
000205284	1844	Barnes, William	Poems of Rural Life, in the Dorset Dialect: with a dissertation and glossary
000205285	1848	Barnes, William	[Poems of Rural Life, in the Dorset Dialect: with a dissertation and glossary.]
