id	year	author	title	tags	link
1916__40__B. M. Bower__The Phantom Herd_distribution_gutenberg.txt	1916	B. M. Bower	The Phantom Herd		https://www.gutenberg.org/ebooks/
1922__18__Max Beerbohm__The Works of Max Beerbohm_distribution_gutenberg.txt	1922	Max Beerbohm	The Works of Max Beerbohm		https://www.gutenberg.org/ebooks/1859
1911__19__Oliver Onions__Widdershins_distribution_gutenberg.txt	1911	Oliver Onions	Widdershins		https://www.gutenberg.org/ebooks/
1898__0__Various__The Great Round World and What Is Going On In It, Vol. 2, No. 24, June 16, 1898_distribution_gutenberg.txt	1898	Various	The Great Round World and What Is Going On In It, Vol. 2, No. 24, June 16, 1898		https://www.gutenberg.org/ebooks/18746
1912__18__Clement A. Miles__Christmas in Ritual and Tradition, Christian and Pagan_distribution_gutenberg.txt	1912	Clement A. Miles	Christmas in Ritual and Tradition, Christian and Pagan		https://www.gutenberg.org/ebooks/19098
1866__36__John Morley__Diderot and the Encyclopædists (Vol 1 of 2)_distribution_gutenberg.txt	1866	John Morley	Diderot and the Encyclopædists (Vol 1 of 2)		https://www.gutenberg.org/ebooks/15098
1858__19__Charles Dickens__A Christmas Carol_distribution_gutenberg.txt	1858	Charles Dickens	A Christmas Carol		https://www.gutenberg.org/ebooks/19337
1861__56__Anonymous__A System of Instruction in the Practical Use of the Blowpipe_distribution_gutenberg.txt	1861	Anonymous	A System of Instruction in the Practical Use of the Blowpipe		https://www.gutenberg.org/ebooks/15576
1835__28__An Oxonian__Thaumaturgia_distribution_gutenberg.txt	1835	An Oxonian	Thaumaturgia		https://www.gutenberg.org/ebooks/
1841__41__William Harrison Ainsworth__Old Saint Paul's_distribution_gutenberg.txt	1841	William Harrison Ainsworth	Old Saint Paul ' s		https://www.gutenberg.org/ebooks/11082
1894__3__Margaret, Queen Of Navarre__The Tales Of The Heptameron, Vol. I. (of V.)_distribution_gutenberg.txt	1894	Margaret, Queen Of Navarre	The Tales Of The Heptameron, Vol. I. (of V.)		https://www.gutenberg.org/ebooks/17701
1894__1__Hubert C. Corlette__Bell's Cathedrals: Chichester (1901)_distribution_gutenberg.txt	1894	Hubert C. Corlette	Bell ' s Cathedrals: Chichester (1901)		https://www.gutenberg.org/ebooks/13331
1885__12__George Rawlinson__The Seven Great Monarchies Of The Ancient Eastern World, Vol 3. (of 7): Media_distribution_gutenberg.txt	1885	George Rawlinson	The Seven Great Monarchies Of The Ancient Eastern World, Vol 3. (of 7): Media		https://www.gutenberg.org/ebooks/16163
1918__13__W. Grant Hague, M.D.__The Eugenic Marriage, Volume I. (of IV.)_distribution_gutenberg.txt	1918	W. Grant Hague, M.D.	The Eugenic Marriage, Volume I. (of IV.)		https://www.gutenberg.org/ebooks/19594
1864__7__Various__Punch, or the London Charivari, Vol. 159, November 17, 1920_distribution_gutenberg.txt	1864	Various	Punch, or the London Charivari, Vol. 159, November 17, 1920		https://www.gutenberg.org/ebooks/19349
1896__17__Hamilton Wright Mabie__Books and Culture_distribution_gutenberg.txt	1896	Hamilton Wright Mabie	Books and Culture		https://www.gutenberg.org/ebooks/16736
1917__2__Various__Punch, or the London Charivari, Vol. 152, June 27, 1917_distribution_gutenberg.txt	1917	Various	Punch, or the London Charivari, Vol. 152, June 27, 1917		https://www.gutenberg.org/ebooks/13954
1893__3__A.V. Dicey__A Leap in the Dark_distribution_gutenberg.txt	1893	A.V. Dicey	A Leap in the Dark		https://www.gutenberg.org/ebooks/15572
1851__35__Henry Rowe Schoolcraft__Personal Memoirs Of A Residence Of Thirty Years With The Indian Tribes On The American Frontiers_distribution_gutenberg.txt	1851	Henry Rowe Schoolcraft	Personal Memoirs Of A Residence Of Thirty Years With The Indian Tribes On The American Frontiers		https://www.gutenberg.org/ebooks/11119
1864__8__Various__Punch, or the London Charivari, Vol. 159, August 25th, 1920_distribution_gutenberg.txt	1864	Various	Punch, or the London Charivari, Vol. 159, August 25th, 1920		https://www.gutenberg.org/ebooks/16727
1902__4__Herbert W Tompkins__Hertfordshire_distribution_gutenberg.txt	1902	Herbert W Tompkins	Hertfordshire		https://www.gutenberg.org/ebooks/18252
1819__10__Various__Chambers' Edinburgh Journal, No. 421, New Series,  Jan. 24, 1852_distribution_gutenberg.txt	1819	Various	Chambers '  Edinburgh Journal, No. 421, New Series,  Jan. 24, 1852		https://www.gutenberg.org/ebooks/14612
1898__1__Don Emilio Aguinaldo y Famy__True Version of the Philippine Revolution_distribution_gutenberg.txt	1898	Don Emilio Aguinaldo y Famy	True Version of the Philippine Revolution		https://www.gutenberg.org/ebooks/12996
1898__55__Stanley John Weyman__The Castle Inn_distribution_gutenberg.txt	1898	Stanley John Weyman	The Castle Inn		https://www.gutenberg.org/ebooks/11918
1898__8__W. H. Fitchett__Deeds that Won the Empire_distribution_gutenberg.txt	1898	W. H. Fitchett	Deeds that Won the Empire		https://www.gutenberg.org/ebooks/19255
1914__0__Various__The Illustrated War News, Number 15, Nov. 18, 1914_distribution_gutenberg.txt	1914	Various	The Illustrated War News, Number 15, Nov. 18, 1914		https://www.gutenberg.org/ebooks/18333
1914__25__George W. Cable__Gideon's Band_distribution_gutenberg.txt	1914	George W. Cable	Gideon ' s Band		https://www.gutenberg.org/ebooks/19348
1901__3__C. H. B. Quennell__Bell's Cathedrals: The Cathedral Church of Norwich_distribution_gutenberg.txt	1901	C. H. B. Quennell	Bell ' s Cathedrals: The Cathedral Church of Norwich		https://www.gutenberg.org/ebooks/19715
1921__79__James S. De Benneville__Bakemono Yashiki (The Haunted House)_distribution_gutenberg.txt	1921	James S. De Benneville	Bakemono Yashiki (The Haunted House)		https://www.gutenberg.org/ebooks/19945
1876__6__Various__Punch, or the London Charivari, Vol. 156., March 5, 1919_distribution_gutenberg.txt	1876	Various	Punch, or the London Charivari, Vol. 156., March 5, 1919		https://www.gutenberg.org/ebooks/11201
1912__10__R. N. Dutta__Tales from the Hindu Dramatists_distribution_gutenberg.txt	1912	R. N. Dutta	Tales from the Hindu Dramatists		https://www.gutenberg.org/ebooks/18285
1890__3__Frederick Young__A Winter Tour in South Africa_distribution_gutenberg.txt	1890	Frederick Young	A Winter Tour in South Africa		https://www.gutenberg.org/ebooks/
1921__46__Various__Great Sea Stories_distribution_gutenberg.txt	1921	Various	Great Sea Stories		https://www.gutenberg.org/ebooks/18405
1920__18__George Weston__Mary Minds Her Business_distribution_gutenberg.txt	1920	George Weston	Mary Minds Her Business		https://www.gutenberg.org/ebooks/13034
1901__8__Robert S. Rait__An Outline of the Relations between England and Scotland (500-1707)_distribution_gutenberg.txt	1901	Robert S. Rait	An Outline of the Relations between England and Scotland (500-1707)		https://www.gutenberg.org/ebooks/16647
1849__2__Various__Notes & Queries, No. 9, Saturday, December 29, 1849_distribution_gutenberg.txt	1849	Various	Notes & Queries, No. 9, Saturday, December 29, 1849		https://www.gutenberg.org/ebooks/13521
1831__1__Fannie C. Macaulay__Mr. Bamboo and the Honorable Little God_distribution_gutenberg.txt	1831	Fannie C. Macaulay	Mr. Bamboo and the Honorable Little God		https://www.gutenberg.org/ebooks/
1915__40__Dorothy Canfield__Hillsboro People_distribution_gutenberg.txt	1915	Dorothy Canfield	Hillsboro People		https://www.gutenberg.org/ebooks/13091
1920__1__Grenville Kleiser__Model Speeches for Practise_distribution_gutenberg.txt	1920	Grenville Kleiser	Model Speeches for Practise		https://www.gutenberg.org/ebooks/18323
1885__0__H. Beam Piper and John J. McGuire__The Return_distribution_gutenberg.txt	1885	H. Beam Piper and John J. McGuire	The Return		https://www.gutenberg.org/ebooks/18855
1917__96__Frederick Palmer__My Second Year of the War_distribution_gutenberg.txt	1917	Frederick Palmer	My Second Year of the War		https://www.gutenberg.org/ebooks/18497
1888__16__Gertrude Franklin Horn Atherton__What Dreams May Come_distribution_gutenberg.txt	1888	Gertrude Franklin Horn Atherton	What Dreams May Come		https://www.gutenberg.org/ebooks/12833
1873__14__Buckskin Mose__Buckskin Mose_distribution_gutenberg.txt	1873	Buckskin Mose	Buckskin Mose		https://www.gutenberg.org/ebooks/42619
1855__37__James Avis Bartley__Lays of Ancient Virginia, and Other Poems_distribution_gutenberg.txt	1855	James Avis Bartley	Lays of Ancient Virginia, and Other Poems		https://www.gutenberg.org/ebooks/16735
1914__5__Arnold Bennett__The Author's Craft_distribution_gutenberg.txt	1914	Arnold Bennett	The Author ' s Craft		https://www.gutenberg.org/ebooks/12743
1919__172__Edwin E. Slosson__Creative Chemistry_distribution_gutenberg.txt	1919	Edwin E. Slosson	Creative Chemistry		https://www.gutenberg.org/ebooks/
1909__10__Leonora Blanche Lang__The Red Book of Heroes_distribution_gutenberg.txt	1909	Leonora Blanche Lang	The Red Book of Heroes		https://www.gutenberg.org/ebooks/19078
1881__17__Edward Dyson__The Missing Link_distribution_gutenberg.txt	1881	Edward Dyson	The Missing Link		https://www.gutenberg.org/ebooks/17129
1903__17__Camille Mauclair__The French Impressionists (1860-1900)_distribution_gutenberg.txt	1903	Camille Mauclair	The French Impressionists (1860-1900)		https://www.gutenberg.org/ebooks/
1906__8__Hugh McHugh__Skiddoo!_distribution_gutenberg.txt	1906	Hugh McHugh	Skiddoo!		https://www.gutenberg.org/ebooks/19668
1824__43__Washington Irving__Tales of a Traveller_distribution_gutenberg.txt	1824	Washington Irving	Tales of a Traveller		https://www.gutenberg.org/ebooks/13514
1890__16__John Hay__Poems_distribution_gutenberg.txt	1890	John Hay	Poems		https://www.gutenberg.org/ebooks/10518
1890__10__Helen H. Gardener__A Thoughtless Yes_distribution_gutenberg.txt	1890	Helen H. Gardener	A Thoughtless Yes		https://www.gutenberg.org/ebooks/18892
1907__1__Carnegie Library of Pittsburgh__Carnegie Library of Pittsburgh Debate Index_distribution_gutenberg.txt	1907	Carnegie Library of Pittsburgh	Carnegie Library of Pittsburgh Debate Index		https://www.gutenberg.org/ebooks/18347
1889__3__J. E. Howard__Memoir of William Watts McNair_distribution_gutenberg.txt	1889	J. E. Howard	Memoir of William Watts McNair		https://www.gutenberg.org/ebooks/10382
1912__27__David Graham Phillips__The Second Generation_distribution_gutenberg.txt	1912	David Graham Phillips	The Second Generation		https://www.gutenberg.org/ebooks/11614
1893__22__Thomas H. Huxley__Discourses_distribution_gutenberg.txt	1893	Thomas H. Huxley	Discourses		https://www.gutenberg.org/ebooks/10060
1915__42__Lina Beard and Adelia Belle Beard__On the Trail_distribution_gutenberg.txt	1915	Lina Beard and Adelia Belle Beard	On the Trail		https://www.gutenberg.org/ebooks/18525
1919__28__W.T. Massey__How Jerusalem Was Won_distribution_gutenberg.txt	1919	W.T. Massey	How Jerusalem Was Won		https://www.gutenberg.org/ebooks/10098
1915__11__Fay-Cooper Cole__The Tinguian_distribution_gutenberg.txt	1915	Fay-Cooper Cole	The Tinguian		https://www.gutenberg.org/ebooks/12849
1911__0__Christopher Hare__Bayard: The Good Knight Without Fear And Without Reproach_distribution_gutenberg.txt	1911	Christopher Hare	Bayard: The Good Knight Without Fear And Without Reproach		https://www.gutenberg.org/ebooks/11363
1913__25__T. Everett Harré__The Eternal Maiden_distribution_gutenberg.txt	1913	T. Everett Harré	The Eternal Maiden		https://www.gutenberg.org/ebooks/
1919__11__Cornelia Stratton Parker__An American Idyll_distribution_gutenberg.txt	1919	Cornelia Stratton Parker	An American Idyll		https://www.gutenberg.org/ebooks/14943
1916__52__Anton Chekhov__The Darling and Other Stories_distribution_gutenberg.txt	1916	Anton Chekhov	The Darling and Other Stories		https://www.gutenberg.org/ebooks/13416
1838__53__Various__Library Of The World's Best Literature, Ancient And Modern, Vol. 5_distribution_gutenberg.txt	1838	Various	Library Of The World ' s Best Literature, Ancient And Modern, Vol. 5		https://www.gutenberg.org/ebooks/13520
1917__1__Various__Woman Suffrage By Federal Constitutional Amendment_distribution_gutenberg.txt	1917	Various	Woman Suffrage By Federal Constitutional Amendment		https://www.gutenberg.org/ebooks/13568
1866__57__Nathaniel Hawthorne__Twice Told Tales_distribution_gutenberg.txt	1866	Nathaniel Hawthorne	Twice Told Tales		https://www.gutenberg.org/ebooks/13707
1841__7__Nathaniel Hawthorne__Grandfather's Chair_distribution_gutenberg.txt	1841	Nathaniel Hawthorne	Grandfather ' s Chair		https://www.gutenberg.org/ebooks/1926
1877__20__Charles Haddon Spurgeon__The Art of Illustration_distribution_gutenberg.txt	1877	Charles Haddon Spurgeon	The Art of Illustration		https://www.gutenberg.org/ebooks/42558
1896__8__George Biddell Airy__Autobiography of Sir George Biddell Airy_distribution_gutenberg.txt	1896	George Biddell Airy	Autobiography of Sir George Biddell Airy		https://www.gutenberg.org/ebooks/10655
1674__2__Procopius__The Secret History of the Court of Justinian_distribution_gutenberg.txt	1674	Procopius	The Secret History of the Court of Justinian		https://www.gutenberg.org/ebooks/12916
1895__5__William George Laurence Beynon__With Kelly to Chitral_distribution_gutenberg.txt	1895	William George Laurence Beynon	With Kelly to Chitral		https://www.gutenberg.org/ebooks/10603
1879__17__Various__Scientific American, Volume 40, No. 13, March 29, 1879_distribution_gutenberg.txt	1879	Various	Scientific American, Volume 40, No. 13, March 29, 1879		https://www.gutenberg.org/ebooks/18866
1912__12__Edward MacDowell__Critical & Historical Essays_distribution_gutenberg.txt	1912	Edward MacDowell	Critical & Historical Essays		https://www.gutenberg.org/ebooks/16351
1854__1__Various__Notes and Queries, Number 222, January 28, 1854_distribution_gutenberg.txt	1854	Various	Notes and Queries, Number 222, January 28, 1854		https://www.gutenberg.org/ebooks/42002
1897__0__Bliss Carman__Ballads of Lost Haven_distribution_gutenberg.txt	1897	Bliss Carman	Ballads of Lost Haven		https://www.gutenberg.org/ebooks/18268
1914__0__Karl W. Gehrkens__Music Notation and Terminology_distribution_gutenberg.txt	1914	Karl W. Gehrkens	Music Notation and Terminology		https://www.gutenberg.org/ebooks/
1918__40__Emile Joseph Dillon__The Inside Story Of The Peace Conference_distribution_gutenberg.txt	1918	Emile Joseph Dillon	The Inside Story Of The Peace Conference		https://www.gutenberg.org/ebooks/14477
1907__11__F. Marion Crawford__The Little City Of Hope_distribution_gutenberg.txt	1907	F. Marion Crawford	The Little City Of Hope		https://www.gutenberg.org/ebooks/14526
1912__2__Marie Bashkirtseff__Marie Bashkirtseff (From Childhood to Girlhood)_distribution_gutenberg.txt	1912	Marie Bashkirtseff	Marie Bashkirtseff (From Childhood to Girlhood)		https://www.gutenberg.org/ebooks/13916
1912__2__William MacLeod Raine__Mavericks_distribution_gutenberg.txt	1912	William MacLeod Raine	Mavericks		https://www.gutenberg.org/ebooks/14520
1895__18__John Meade Falkner__The Lost Stradivarius_distribution_gutenberg.txt	1895	John Meade Falkner	The Lost Stradivarius		https://www.gutenberg.org/ebooks/
1783__14__Various__The Mind of the Artist_distribution_gutenberg.txt	1783	Various	The Mind of the Artist		https://www.gutenberg.org/ebooks/18653
1920__24__Temple Bailey__The Trumpeter Swan_distribution_gutenberg.txt	1920	Temple Bailey	The Trumpeter Swan		https://www.gutenberg.org/ebooks/17697
1876__2__Various__Punch, or the London Charivari, Vol. 153, Sept. 26, 1917_distribution_gutenberg.txt	1876	Various	Punch, or the London Charivari, Vol. 153, Sept. 26, 1917		https://www.gutenberg.org/ebooks/
1909__5__Ethlyn T. Clough__Norwegian Life_distribution_gutenberg.txt	1909	Ethlyn T. Clough	Norwegian Life		https://www.gutenberg.org/ebooks/10543
1914__7__James H. Fassett__The Beacon Second Reader_distribution_gutenberg.txt	1914	James H. Fassett	The Beacon Second Reader		https://www.gutenberg.org/ebooks/15659
1855__100__Bayard Taylor__The Lands of the Saracen_distribution_gutenberg.txt	1855	Bayard Taylor	The Lands of the Saracen		https://www.gutenberg.org/ebooks/10924
1824__0__Various__The Mirror of Literature, Amusement, and Instruction_distribution_gutenberg.txt	1824	Various	The Mirror of Literature, Amusement, and Instruction		https://www.gutenberg.org/ebooks/11612
1850__19__William G.T. Shedd__Sermons to the Natural Man_distribution_gutenberg.txt	1850	William G.T. Shedd	Sermons to the Natural Man		https://www.gutenberg.org/ebooks/13204
1898__18__Henryk Sienkiewicz,__So Runs the World_distribution_gutenberg.txt	1898	Henryk Sienkiewicz,	So Runs the World		https://www.gutenberg.org/ebooks/10546
1912__24__Max Beerbohm__A Christmas Garland_distribution_gutenberg.txt	1912	Max Beerbohm	A Christmas Garland		https://www.gutenberg.org/ebooks/14667
1904__15__Various__The Great Events by Famous Historians, Volume 5_distribution_gutenberg.txt	1904	Various	The Great Events by Famous Historians, Volume 5		https://www.gutenberg.org/ebooks/
1888__1__Cyrus Thomas__Aids to the Study of the Maya Codices_distribution_gutenberg.txt	1888	Cyrus Thomas	Aids to the Study of the Maya Codices		https://www.gutenberg.org/ebooks/19777
1802__14__David Collins__An Account of the English Colony in New South Wales, Vol. 2_distribution_gutenberg.txt	1802	David Collins	An Account of the English Colony in New South Wales, Vol. 2		https://www.gutenberg.org/ebooks/12668
