pub_place	publisher	create_date	author	identifiers	filename	editor	year	title	pub_date	head	id
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris , le Ier mai 1764.	3 43
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris , 15 mai 1764.	3 44
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris, Ier juin 1764.	3 45
Paris	Furne	1761-1764	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr03	Correspondance03.tei	Taschereau, Jules-Antoine; Chaudé, A.	1761	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 03	1829-1831	Paris , 15 juin 1764.	3 46
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Front Matter	4 1
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris , 1er juillet 1764	4 2
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris ; 1er août 1764	4 3
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris, 15 août 1764	4 4
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris, 1764; in-12.	4 5
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris, 1er septembre 1764,	4 6
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris, 15 septembre 1764.	4 7
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris, ier octobre 1764..	4 8
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris , 15 octobre 1764.	4 9
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris, 1er novembre 1764 (1)	4 10
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris, 15 novembre 1764.	4 11
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris, 1er décembre 1764-	4 12
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris, 15 décembre 1764.	4 13
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris, 1er janvier 1765.,	4 14
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris 1er février 1765.	4 15
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris, 1765, in-80. J.-J. Rousseau avait d'abord attribué ce morceau à son	4 16
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris, 15 février 1765.	4 17
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris, le 15 mars 1765.	4 18
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris le I er avril 1765	4 19
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris, 15 avril 1765.	4 20
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris, 1765,in-8°.	4 21
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris , le 1er mai 1765.	4 22
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris 15 mai 1765.	4 23
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris, 1er juin 1765.	4 24
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris, 15 juin 1765.	4 25
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris., 1er juillet. 1765.	4 26
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris, 15 juillet 1765.	4 27
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris-, 1er août 1765.	4 28
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris, 15 août 1765.	4 29
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris, 15 septembre 1765.	4 30
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris, 1765.	4 31
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris, 15 octobre 1765.	4 32
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris, 1er novembre 1765,	4 33
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris , 15 novembre 1765.	4 34
Paris	Furne	1764-1765	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr04	Correspondance04.tei	Taschereau, Jules-Antoine; Chaudé, A.	1764	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 04	1829-1831	Paris, 15 décembre 1765.	4 35
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Front Matter	5 1
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris , 1er janvier 1766.	5 2
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris , 15 janvier 1766.	5 3
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris , 1er mars 1766	5 4
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris, le 1er avril 1766.	5 5
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris , le 1er mai 1766.	5 6
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris , 15 mai 1766.	5 7
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris, 1er juin 1766.	5 8
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris , 15 juin 1766.	5 9
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris, 1766, in-8°.	5 10
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris , 1er juillet 1766.	5 11
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris , 15 juillet 1763.	5 12
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris , 1er septembre 1766.	5 13
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris, 15 septembre 1766.	5 14
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris, 1er octobre 1766.	5 15
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris , 15 octobre 1766.	5 16
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris, 1er novembre 1766.	5 17
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris, 15 novembre 1766.	5 18
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris, 1er décembre 1766.	5 19
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris, 15 décembre 1766.	5 20
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris , 1er janvier 1767.	5 21
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris, 15 janvier 1767.	5 22
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris, 1er février 1767	5 23
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris , 15 février 1767.	5 24
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris, 1er janvier 1768.	5 25
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris, 15 janvier 1768.	5 26
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris, 15 février 1768.	5 27
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris , 15 mars 1768.	5 28
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris, le 15 avril 1768.	5 29
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris , 1er mai 1768.	5 30
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris , 15 mai 1768.	5 31
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris , 1er juin 1768	5 32
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris , 15 juin 1768.	5 33
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris , 1er juillet 1768.	5 34
Paris	Furne	1766-1768	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr05	Correspondance05.tei	Taschereau, Jules-Antoine; Chaudé, A.	1766	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 05	1829-1831	Paris, 15 juillet 1768.	5 35
Paris	Furne	1768-1770	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr06	Correspondance06.tei	Taschereau, Jules-Antoine; Chaudé, A.	1768	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 06	1829-1831	Front Matter	6 1
Paris	Furne	1768-1770	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr06	Correspondance06.tei	Taschereau, Jules-Antoine; Chaudé, A.	1768	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 06	1829-1831	Paris , Ier août 1768.	6 2
Paris	Furne	1768-1770	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr06	Correspondance06.tei	Taschereau, Jules-Antoine; Chaudé, A.	1768	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 06	1829-1831	Paris , 15 août 1768.	6 3
Paris	Furne	1768-1770	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr06	Correspondance06.tei	Taschereau, Jules-Antoine; Chaudé, A.	1768	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 06	1829-1831	Paris , 1er septembre 1768.	6 4
Paris	Furne	1768-1770	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr06	Correspondance06.tei	Taschereau, Jules-Antoine; Chaudé, A.	1768	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 06	1829-1831	Paris , 15 septembre 1768.	6 5
Paris	Furne	1768-1770	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr06	Correspondance06.tei	Taschereau, Jules-Antoine; Chaudé, A.	1768	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 06	1829-1831	Paris, 1er novembre 1768.	6 6
Paris	Furne	1768-1770	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr06	Correspondance06.tei	Taschereau, Jules-Antoine; Chaudé, A.	1768	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 06	1829-1831	Paris, 15 décembre 1768.	6 7
Paris	Furne	1768-1770	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr06	Correspondance06.tei	Taschereau, Jules-Antoine; Chaudé, A.	1768	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 06	1829-1831	Paris, 1er janvier 1769.	6 8
Paris	Furne	1768-1770	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr06	Correspondance06.tei	Taschereau, Jules-Antoine; Chaudé, A.	1768	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 06	1829-1831	Paris en 1799.	6 9
Paris	Furne	1768-1770	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr06	Correspondance06.tei	Taschereau, Jules-Antoine; Chaudé, A.	1768	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 06	1829-1831	Paris , 15 janvier 1769.	6 10
Paris	Furne	1768-1770	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr06	Correspondance06.tei	Taschereau, Jules-Antoine; Chaudé, A.	1768	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 06	1829-1831	Paris, 1er février 1769.	6 11
Paris	Furne	1768-1770	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr06	Correspondance06.tei	Taschereau, Jules-Antoine; Chaudé, A.	1768	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 06	1829-1831	Paris , 15 février 1769.	6 12
Paris	Furne	1768-1770	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr06	Correspondance06.tei	Taschereau, Jules-Antoine; Chaudé, A.	1768	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 06	1829-1831	Paris, 1er mars 1769	6 13
Paris	Furne	1768-1770	Grimm, Friedrich Melchior (1723-1807)	GrimmCorr06	Correspondance06.tei	Taschereau, Jules-Antoine; Chaudé, A.	1768	Correspondance littéraire, philosophique et critique de Grimm et de Diderot depuis 1753 jusqu'en 1790. Tome 06	1829-1831	Paris, 15 mars 1769.	6 14
