uri,label
http://vocab.getty.edu/aat/300379612,significantiestudies
http://vocab.getty.edu/aat/300379612,significantiestudie
http://vocab.getty.edu/aat/300027862,depositions
http://vocab.getty.edu/aat/300027862,deposition
http://vocab.getty.edu/aat/300027862,誓言
http://vocab.getty.edu/aat/300027862,供詞
http://vocab.getty.edu/aat/300027862,宣誓證詞
http://vocab.getty.edu/aat/300027862,證詞
http://vocab.getty.edu/aat/300027862,shì yán
http://vocab.getty.edu/aat/300027862,shi yan
http://vocab.getty.edu/aat/300027862,shih yan
http://vocab.getty.edu/aat/300027862,deposities
http://vocab.getty.edu/aat/300027862,depositie
http://vocab.getty.edu/aat/300027862,déposition
http://vocab.getty.edu/aat/300027862,deposiciones
http://vocab.getty.edu/aat/300027862,deposición
http://vocab.getty.edu/aat/300027206,oaths
http://vocab.getty.edu/aat/300027206,oath
http://vocab.getty.edu/aat/300027206,宣誓
http://vocab.getty.edu/aat/300027206,eden (beloftes)
http://vocab.getty.edu/aat/300027206,eed (belofte)
http://vocab.getty.edu/aat/300027206,eedsafleggingen
http://vocab.getty.edu/aat/300027206,serment
http://vocab.getty.edu/aat/300027206,juramentos
http://vocab.getty.edu/aat/300027206,juramento
http://vocab.getty.edu/aat/300126352,coats of arms
http://vocab.getty.edu/aat/300126352,circles (plane figures)
http://vocab.getty.edu/aat/300126352,coat of arms
http://vocab.getty.edu/aat/300126352,escudo
http://vocab.getty.edu/aat/300126352,盾形紋章
http://vocab.getty.edu/aat/300126352,yuán
http://vocab.getty.edu/aat/300126352,circle (plane figure)
http://vocab.getty.edu/aat/300126352,yuan
http://vocab.getty.edu/aat/300126352,arms (coats of arms)
http://vocab.getty.edu/aat/300126352,yüan
http://vocab.getty.edu/aat/300126352,"arms, coats of"
http://vocab.getty.edu/aat/300126352,heraldic achievements
http://vocab.getty.edu/aat/300126352,圓
http://vocab.getty.edu/aat/300126352,盾徽
http://vocab.getty.edu/aat/300126352,escudo de armas
http://vocab.getty.edu/aat/300126352,yahualtic
http://vocab.getty.edu/aat/300126352,聖職徽章
http://vocab.getty.edu/aat/300126352,dùn xíng wén zhāng
http://vocab.getty.edu/aat/300126352,dun xing wen zhang
http://vocab.getty.edu/aat/300126352,tun hsing wen chang
http://vocab.getty.edu/aat/300126352,yahualli
http://vocab.getty.edu/aat/300126352,teyahualli
http://vocab.getty.edu/aat/300126352,yaualli
http://vocab.getty.edu/aat/300126352,wapens (heraldiek)
http://vocab.getty.edu/aat/300126352,cirkels (vlakke figuren)
http://vocab.getty.edu/aat/300126352,wapen (heraldiek)
http://vocab.getty.edu/aat/300126352,armoiries
http://vocab.getty.edu/aat/300126352,Wappen
http://vocab.getty.edu/aat/300126352,círculos (figuras planas)
http://vocab.getty.edu/aat/300126352,escudo de propiedad
http://vocab.getty.edu/aat/300126352,círculo (figura plana)
http://vocab.getty.edu/aat/300126352,escudos de armas
http://vocab.getty.edu/aat/300138226,coat of arms elements
http://vocab.getty.edu/aat/300138226,coat of arms element
http://vocab.getty.edu/aat/300138226,"elements, coat of arms"
http://vocab.getty.edu/aat/300138226,盾形紋章元素
http://vocab.getty.edu/aat/300138226,onderdelen van wapens (heraldiek)
http://vocab.getty.edu/aat/300138226,onderdeel van wapen (heraldiek)
http://vocab.getty.edu/aat/300138226,elementos de escudos de armas
http://vocab.getty.edu/aat/300390959,order insignias
http://vocab.getty.edu/aat/300390959,order insignia
http://vocab.getty.edu/aat/300390959,"insignia, order"
http://vocab.getty.edu/aat/300390959,ordetekenen
http://vocab.getty.edu/aat/300390959,ordeteken
http://vocab.getty.edu/aat/300404937,tlahuiztli
http://vocab.getty.edu/aat/300404937,tlahuiztli
http://vocab.getty.edu/aat/300404937,tlahuiztli
http://vocab.getty.edu/aat/300404937,tlahuiztli
http://vocab.getty.edu/aat/300404937,tlahuiztli
http://vocab.getty.edu/aat/300404937,tlahuiztli
http://vocab.getty.edu/aat/300404937,tlahuizmeh
http://vocab.getty.edu/aat/300404937,tlauiztli
http://vocab.getty.edu/aat/300258645,shoulder boards
http://vocab.getty.edu/aat/300258645,shoulder boards
http://vocab.getty.edu/aat/300258645,shoulder board
http://vocab.getty.edu/aat/300258645,shoulder board
http://vocab.getty.edu/aat/300258645,"boards, shoulder"
http://vocab.getty.edu/aat/300258645,"marks, shoulder (shoulder boards)"
http://vocab.getty.edu/aat/300258645,shoulder marks (shoulder boards)
http://vocab.getty.edu/aat/300258645,schouderbedekkingen
http://vocab.getty.edu/aat/300258645,épaulette rigide
http://vocab.getty.edu/aat/300258640,shoulder chains
http://vocab.getty.edu/aat/300258640,shoulder chains
http://vocab.getty.edu/aat/300258640,shoulder chain
http://vocab.getty.edu/aat/300258640,shoulder chain
http://vocab.getty.edu/aat/300258640,"chains, shoulder"
http://vocab.getty.edu/aat/300258640,shoulder-chains
http://vocab.getty.edu/aat/300258640,shoulder-chain
http://vocab.getty.edu/aat/300258640,肩鏈
http://vocab.getty.edu/aat/300258640,jiān liàn
http://vocab.getty.edu/aat/300258640,jian lian
http://vocab.getty.edu/aat/300258640,chien lien
http://vocab.getty.edu/aat/300258640,malie-epauletten
http://vocab.getty.edu/aat/300259356,shoulder knots
http://vocab.getty.edu/aat/300259356,shoulder knots
http://vocab.getty.edu/aat/300259356,shoulder knot
http://vocab.getty.edu/aat/300259356,shoulder knot
http://vocab.getty.edu/aat/300259356,shoulder knot
http://vocab.getty.edu/aat/300259356,"knot, shoulder"
http://vocab.getty.edu/aat/300259356,"knots, shoulder"
http://vocab.getty.edu/aat/300259356,shoulder-knots
http://vocab.getty.edu/aat/300259356,shoulder-knot
http://vocab.getty.edu/aat/300259356,肩飾
http://vocab.getty.edu/aat/300259356,jiān shì
http://vocab.getty.edu/aat/300259356,jian shi
http://vocab.getty.edu/aat/300259356,chien shih
http://vocab.getty.edu/aat/300259356,schoudertressen
http://vocab.getty.edu/aat/300259356,schoudertres
http://vocab.getty.edu/aat/300259356,épaulette torsadée
http://vocab.getty.edu/aat/300258707,helmet plates
http://vocab.getty.edu/aat/300258707,helmet plate
http://vocab.getty.edu/aat/300258707,"plates, helmet"
http://vocab.getty.edu/aat/300258707,頭盔牌
http://vocab.getty.edu/aat/300258707,tóu kuī pái
http://vocab.getty.edu/aat/300258707,tou kui pai
http://vocab.getty.edu/aat/300258707,t'ou k'uei p'ai
http://vocab.getty.edu/aat/300258707,helmplaatjes
http://vocab.getty.edu/aat/300258707,helmplaten
http://vocab.getty.edu/aat/300258707,zonplaten
http://vocab.getty.edu/aat/300258707,plaquette de casque
http://vocab.getty.edu/aat/300258707,placas (casco)
http://vocab.getty.edu/aat/300258707,placa (casco)
http://vocab.getty.edu/aat/300259706,shoulder loops
http://vocab.getty.edu/aat/300259706,shoulder loops
http://vocab.getty.edu/aat/300259706,shoulder loop
http://vocab.getty.edu/aat/300259706,shoulder loop
http://vocab.getty.edu/aat/300259706,"loop, shoulder"
http://vocab.getty.edu/aat/300259706,"loops, shoulder"
http://vocab.getty.edu/aat/300259706,schouderlappen
http://vocab.getty.edu/aat/300259706,schouderlap
http://vocab.getty.edu/aat/300259706,attente d'épaulette
http://vocab.getty.edu/aat/300265066,pilgrim badges
http://vocab.getty.edu/aat/300265066,pilgrim badge
http://vocab.getty.edu/aat/300265066,pilgrims' badges
http://vocab.getty.edu/aat/300265066,pilgrims' badge
http://vocab.getty.edu/aat/300265066,"badges, pilgrim"
http://vocab.getty.edu/aat/300265066,pilgrim emblems
http://vocab.getty.edu/aat/300265066,pilgrim medallions
http://vocab.getty.edu/aat/300265066,朝聖者徽章
http://vocab.getty.edu/aat/300265066,朝聖徽章
http://vocab.getty.edu/aat/300265066,cháo shèng huī zhāng
http://vocab.getty.edu/aat/300265066,chao sheng hui zhang
http://vocab.getty.edu/aat/300265066,ch'ao sheng hui chang
http://vocab.getty.edu/aat/300265066,pelgrimstekens
http://vocab.getty.edu/aat/300265066,pelgrimsinsigne
http://vocab.getty.edu/aat/300265066,pelgrimsinsignes
http://vocab.getty.edu/aat/300265066,enseignes de pèlerinage
http://vocab.getty.edu/aat/300265066,enseigne de pèlerinage
http://vocab.getty.edu/aat/300258657,shoulder scales
http://vocab.getty.edu/aat/300258657,shoulder scales
http://vocab.getty.edu/aat/300258657,shoulder scale
http://vocab.getty.edu/aat/300258657,shoulder scale
http://vocab.getty.edu/aat/300258657,scales (costume accessories)
http://vocab.getty.edu/aat/300258657,"scales, shoulder"
http://vocab.getty.edu/aat/300258657,shoulder-scales
http://vocab.getty.edu/aat/300258657,肩片
http://vocab.getty.edu/aat/300258657,jiān piàn
http://vocab.getty.edu/aat/300258657,jian pian
http://vocab.getty.edu/aat/300258657,chien p'ien
http://vocab.getty.edu/aat/300258657,schouderstukken (schouderaccessoires)
http://vocab.getty.edu/aat/300258657,schouderstuk (schouderaccessoires)
http://vocab.getty.edu/aat/300418054,architectural walkthroughs
http://vocab.getty.edu/aat/300418054,architectural walkthrough
http://vocab.getty.edu/aat/300418054,3D architectural walkthroughs
http://vocab.getty.edu/aat/300418054,"walkthroughs, architectural"
http://vocab.getty.edu/aat/300034557,mechanical drawings (building systems drawings)
http://vocab.getty.edu/aat/300034557,mechanical drawing (building system drawing)
http://vocab.getty.edu/aat/300034557,"drawings, mechanical (building systems drawings)"
http://vocab.getty.edu/aat/300034557,werktuigbouwkundige tekeningen (tekeningen van bouwsystemen)
http://vocab.getty.edu/aat/300034557,werktuigbouwkundige tekening (tekening van een bouwsysteem)
http://vocab.getty.edu/aat/300034557,dibujos mecánicos (dibujo de construcción de sistemas)
http://vocab.getty.edu/aat/300034557,dibujo mecánico (dibujo de construcción de sistemas)
http://vocab.getty.edu/aat/300253337,continuities
http://vocab.getty.edu/aat/300253337,continuity (screenplay)
http://vocab.getty.edu/aat/300253337,continuity scripts
http://vocab.getty.edu/aat/300253337,"scripts, continuity"
http://vocab.getty.edu/aat/300253337,continuity-scripts
http://vocab.getty.edu/aat/300253337,continuity-script
http://vocab.getty.edu/aat/300253337,Continuity Skripts
http://vocab.getty.edu/aat/300253337,Continuity Script
http://vocab.getty.edu/aat/300253337,Continuity Scripts
http://vocab.getty.edu/aat/300253337,Continuity Skript
http://vocab.getty.edu/aat/300253337,continuidade (cinema)
http://vocab.getty.edu/aat/300253337,continuidades
http://vocab.getty.edu/aat/300253337,continuidad
http://vocab.getty.edu/aat/300253329,shooting scripts
http://vocab.getty.edu/aat/300253329,shooting scripts
http://vocab.getty.edu/aat/300253329,shooting script
http://vocab.getty.edu/aat/300253329,shooting script
http://vocab.getty.edu/aat/300253329,"scripts, shooting"
http://vocab.getty.edu/aat/300253329,draaiboeken
http://vocab.getty.edu/aat/300253329,draaiboek
http://vocab.getty.edu/aat/300253329,Drehfassungen (Drehbücher)
http://vocab.getty.edu/aat/300253329,Drehfassung (Drehbuch)
http://vocab.getty.edu/aat/300253329,Shooting Script
http://vocab.getty.edu/aat/300253329,Shooting Scripts
http://vocab.getty.edu/aat/300404241,certificates of authenticity for relics
http://vocab.getty.edu/aat/300404241,certificate of authenticity for relics
http://vocab.getty.edu/aat/300404241,certificates of authenticity of relics
http://vocab.getty.edu/aat/300404241,"authenticity for relics, certificates of"
http://vocab.getty.edu/aat/300404241,reliekbrieven
http://vocab.getty.edu/aat/300404241,reliekbrief
http://vocab.getty.edu/aat/300390991,calendars of relics
http://vocab.getty.edu/aat/300390991,calendar of relics
http://vocab.getty.edu/aat/300390991,"relics, calendars of"
http://vocab.getty.edu/aat/300390991,relics calendars
http://vocab.getty.edu/aat/300390991,reliekenkalenders
http://vocab.getty.edu/aat/300390991,reliekenkalender
http://vocab.getty.edu/aat/300390944,calendars of saints
http://vocab.getty.edu/aat/300390944,calendar of saints
http://vocab.getty.edu/aat/300390944,"saints, calendars of"
http://vocab.getty.edu/aat/300390944,heiligenkalenders
http://vocab.getty.edu/aat/300390944,heiligenkalender
http://vocab.getty.edu/aat/300026750,devotional calendars
http://vocab.getty.edu/aat/300026750,devotional calendar
http://vocab.getty.edu/aat/300026750,"calendars, devotional"
http://vocab.getty.edu/aat/300026750,祈禱曆
http://vocab.getty.edu/aat/300026750,每日靈修曆
http://vocab.getty.edu/aat/300026750,qǐ dǎo lì
http://vocab.getty.edu/aat/300026750,qi dao li
http://vocab.getty.edu/aat/300026750,ch'i tao li
http://vocab.getty.edu/aat/300026750,godsdienstige kalenders
http://vocab.getty.edu/aat/300026750,godsdienstige kalender
http://vocab.getty.edu/aat/300026750,calendarios litúrgicos
http://vocab.getty.edu/aat/300026750,calendario litúrgico
http://vocab.getty.edu/aat/300404033,fasts and feasts (liturgical calendar)
http://vocab.getty.edu/aat/300404033,vasten en feesten
http://vocab.getty.edu/aat/300185338,menologions
http://vocab.getty.edu/aat/300185338,menologions
http://vocab.getty.edu/aat/300185338,menologion
http://vocab.getty.edu/aat/300185338,menologion
http://vocab.getty.edu/aat/300185338,menologe
http://vocab.getty.edu/aat/300185338,menologies
http://vocab.getty.edu/aat/300185338,menologium
http://vocab.getty.edu/aat/300185338,menologue
http://vocab.getty.edu/aat/300185338,menology
http://vocab.getty.edu/aat/300185338,聖徒節日曆
http://vocab.getty.edu/aat/300185338,聖徒月曆
http://vocab.getty.edu/aat/300185338,shèng tú jié  rì lì
http://vocab.getty.edu/aat/300185338,sheng tu jie ri li
http://vocab.getty.edu/aat/300185338,sheng t'u chieh jih li
http://vocab.getty.edu/aat/300185338,Menologien
http://vocab.getty.edu/aat/300185338,Menologion
http://vocab.getty.edu/aat/300185338,menologios
http://vocab.getty.edu/aat/300185338,menologio
http://vocab.getty.edu/aat/300390960,ordos (religious calendars)
http://vocab.getty.edu/aat/300390960,ordo (religious calendar)
http://vocab.getty.edu/aat/300390960,ordo
http://vocab.getty.edu/aat/300390960,ordines
http://vocab.getty.edu/aat/300390960,ordoes
http://vocab.getty.edu/aat/300390960,Ordo recitandi
http://vocab.getty.edu/aat/300390960,ordo's
http://vocab.getty.edu/aat/300417954,censor's seals
http://vocab.getty.edu/aat/300417954,censor's seal
http://vocab.getty.edu/aat/300417954,"seals, censor's"
http://vocab.getty.edu/aat/300417954,censor seals
http://vocab.getty.edu/aat/300194603,cancellations (stamps)
http://vocab.getty.edu/aat/300194603,cancellation (stamps)
http://vocab.getty.edu/aat/300194603,蓋銷 (郵票)
http://vocab.getty.edu/aat/300194603,蓋銷戳
http://vocab.getty.edu/aat/300194603,註銷戳
http://vocab.getty.edu/aat/300194603,蓋銷記號
http://vocab.getty.edu/aat/300194603,gài xiāo
http://vocab.getty.edu/aat/300194603,gai xiao
http://vocab.getty.edu/aat/300194603,kai hsiao
http://vocab.getty.edu/aat/300194603,afstempelingen
http://vocab.getty.edu/aat/300194603,afstempeling
http://vocab.getty.edu/aat/300194603,cancelaciones (stamps)
http://vocab.getty.edu/aat/300194603,cancelación (stamps)
http://vocab.getty.edu/aat/300236477,date letters
http://vocab.getty.edu/aat/300236477,date letter
http://vocab.getty.edu/aat/300236477,date hallmarks
http://vocab.getty.edu/aat/300236477,date-letters
http://vocab.getty.edu/aat/300236477,"hallmarks, date"
http://vocab.getty.edu/aat/300236477,"letters, date"
http://vocab.getty.edu/aat/300236477,"marks, wardens'"
http://vocab.getty.edu/aat/300236477,wardens' marks
http://vocab.getty.edu/aat/300236477,日期字母
http://vocab.getty.edu/aat/300236477,rì qǐ zì mǔ
http://vocab.getty.edu/aat/300236477,ri qi zi mu
http://vocab.getty.edu/aat/300236477,jih ch'i tzu mu
http://vocab.getty.edu/aat/300236477,jaarletters
http://vocab.getty.edu/aat/300236477,jaarletter
http://vocab.getty.edu/aat/300236477,letras de la fecha
http://vocab.getty.edu/aat/300236477,letra de la fecha
http://vocab.getty.edu/aat/300264553,masons' marks
http://vocab.getty.edu/aat/300264553,mason's mark
http://vocab.getty.edu/aat/300264553,石匠印記
http://vocab.getty.edu/aat/300264553,shí jiàng yìn jì
http://vocab.getty.edu/aat/300264553,shi jiang yin ji
http://vocab.getty.edu/aat/300264553,shih chiang yin chi
http://vocab.getty.edu/aat/300264553,steenhouwersmerken
http://vocab.getty.edu/aat/300264553,rúbricas de maestro
http://vocab.getty.edu/aat/300264553,estampilla (marca)
http://vocab.getty.edu/aat/300264553,rúbrica de maestro
http://vocab.getty.edu/aat/300028771,country of origin marks
http://vocab.getty.edu/aat/300028771,country of origin mark
http://vocab.getty.edu/aat/300028771,"marks, country of origin"
http://vocab.getty.edu/aat/300028771,原產國標記
http://vocab.getty.edu/aat/300028771,yuán chǎn guó biāo jì
http://vocab.getty.edu/aat/300028771,yuan chan guo biao ji
http://vocab.getty.edu/aat/300028771,yüan ch'an kuo piao chi
http://vocab.getty.edu/aat/300028771,landstekens
http://vocab.getty.edu/aat/300028771,landsteken
http://vocab.getty.edu/aat/300028771,marcas de localidad
http://vocab.getty.edu/aat/300028771,marca de localidad
http://vocab.getty.edu/aat/300417945,fool's cap (watermark)
http://vocab.getty.edu/aat/300417945,"cap, fool's (watermark)"
http://vocab.getty.edu/aat/300417945,foolscap (watermark)
http://vocab.getty.edu/aat/300310175,cornermarks
http://vocab.getty.edu/aat/300310175,cornermark
