id	year	author	title	filename	link
1996__Satta_Sebastiano__Canti.txt	1996	Satta, Sebastiano	Canti
2005__Bertelli_Luigi_alias_Vamba__Ciondolino.txt	2005	Bertelli, Luigi (alias Vamba)	Ciondolino
1940__Bocchi_Renzo_Ildebrando__Il_pane_del_perdono.txt	1940	Bocchi, Renzo Ildebrando	Il pane del perdono
1878__Fucini_Renato__Napoli_a_occhio_nudo.txt	1878	Fucini, Renato	Napoli a occhio nudo
1802__Legouv_Gabriel_Marie_Jean_Baptiste__Il_merto_delle_donne_Le_rimembranze_La_malinconia_e_le_pompe_funebri_poemetti_di_G_Legouve_membro_de.txt	1802	Legouvé, Gabriel Marie Jean Baptiste	Il merto delle donne, Le rimembranze, La malinconia e le pompe funebri, poemetti di G. Legouve membro dell'Istituto nazionale recati in versi italiani da Luigi Balochi
1918__Oriani_Alfredo__No.txt	1918	Oriani, Alfredo	No
1963__Pukin_Aleksandr_Sergeevi__Il_negro_di_Pietro_il_Grande.txt	1963	Puškin, Aleksandr Sergeevič	Il negro di Pietro il Grande
1926__Capparoni_Pietro__Profili_biobibliografici_di_medici_e_naturalisti_celebri_italiani_dal_sec_XV_al_sec_XVIII.txt	1926	Capparoni, Pietro	Profili bio-bibliografici di medici e naturalisti celebri italiani dal sec. XV° al sec. XVIII°
1878__Cant_Cesare__Racconti_storici_e_morali.txt	1878	Cantù, Cesare	Racconti storici e morali
1757__Alamanni_Antonio_Firenze_seconda_met_del_XV_sec__Sonetti.txt	1757	Alamanni, Antonio (Firenze, seconda metà del XV sec.)	Sonetti
1937__Bisi_Camilla__Il_mio_principe_Romanzo.txt	1937	Bisi, Camilla	Il mio principe : Romanzo
1954__Lattes_Dante_A__Dr_Teodoro_Herzl_discorso_commemorativo_tenuto_in_Trieste_la_sera_del_12_luglio_1904.txt	1954	Lattes, Dante A.	Dr. Teodoro Herzl : discorso commemorativo tenuto in Trieste la sera del 12 luglio 1904
1914__Marchesa_Colombi_alias_Maria_Antonietta_Torriani_TorelliViollier__Serate_dinverno.txt	1914	Marchesa Colombi (alias Maria Antonietta Torriani Torelli-Viollier)	Serate d'inverno
1921__Gabrieli_Giuseppe__Dante_e_lOriente.txt	1921	Gabrieli, Giuseppe	Dante e l'Oriente
1911__Bertacchi_Giovanni__Lombardia_eroica.txt	1911	Bertacchi, Giovanni	Lombardia eroica
1938__Lo_Valvo_Oreste__Eugenio_Biondo.txt	1938	Lo Valvo, Oreste	Eugenio Biondo
1996__Ciano_Galeazzo__Diario_19371943.txt	1996	Ciano, Galeazzo	Diario 1937-1943
1944__Drigo_Paola__Maria_Zef.txt	1944	Drigo, Paola	Maria Zef
1973__Misfari_Bruno__Diario_di_un_disertore.txt	1973	Misèfari, Bruno	Diario di un disertore
1902__Ojetti_Ugo__Le_vie_del_peccato.txt	1902	Ojetti, Ugo	Le vie del peccato
1955__Goldoni_Carlo__Le_donne_curiose.txt	1955	Goldoni, Carlo	Le donne curiose
1843__Muratori_Lodovico_Antonio__Annali_dItalia_dal_principio_dellera_volgare_sino_allanno_1750_compilati_da_L_Antonio_Muratori_e_con.txt	1843	Muratori, Lodovico Antonio	Annali d'Italia dal principio dell'era volgare sino all'anno 1750 / compilati da L. Antonio Muratori e continuati sino a' giorni nostri - volume primo
1931__Wassermann_Jakob__Il_caso_Mauritius.txt	1931	Wassermann, Jakob	Il caso Mauritius
1940__Rabizzani_Giovanni__Lorenzo_Sterne.txt	1940	Rabizzani, Giovanni	Lorenzo Sterne
1748__Fontenelle_Bernard_de__Ragionamenti_su_la_pluralit_de_mondi.txt	1748	Fontenelle , Bernard : de	Ragionamenti su la pluralità de' mondi
1740__Marcello_Benedetto__Il_Toscanismo_e_la_Crusca_o_sia_Il_Cruscante_impazzito.txt	1740	Marcello, Benedetto	Il Toscanismo e la Crusca, o sia Il Cruscante impazzito
1826__Aristoteles__La_rettorica.txt	1826	Aristoteles	La rettorica
1869__De_Amicis_Edmondo__La_vita_militare.txt	1869	De Amicis, Edmondo	La vita militare
1933__DAnnunzio_Gabriele__Il_trionfo_della_morte.txt	1933	D'Annunzio, Gabriele	Il trionfo della morte
1968__Pietro_Metastasio__LOlimpiade.txt	1968	Pietro Metastasio	L'Olimpiade
1992__PoeEdgar_Allan__Morella.txt	1992	Poe,Edgar Allan	Morella
1918__Paolieri_Ferdinando__Novelle_selvagge.txt	1918	Paolieri, Ferdinando	Novelle selvagge
1940__Cosmi_Giuseppe__Liriche.txt	1940	Cosmi, Giuseppe	Liriche
1829__Casti_Giovanni_Battista__Gli_animali_parlanti.txt	1829	Casti, Giovanni Battista	Gli animali parlanti
1901__Engels_Friedrich__Lorigine_della_famiglia_della_propriet_privata_e_dello_stato.txt	1901	Engels, Friedrich	L'origine della famiglia della proprietà privata e dello stato
1875__Saffi_Aurelio__La_Consociazione_romagnola_e_gli_arresti_di_Villa_Ruffi.txt	1875	Saffi, Aurelio	La Consociazione romagnola e gli arresti di Villa Ruffi
1966__Pascoli_Giovanni__Poesie_latine.txt	1966	Pascoli, Giovanni	Poesie latine
1918__Rosa_Daniele__Ologenesi.txt	1918	Rosa, Daniele	Ologenesi
1910__Della_Porta_Giovan_Battista_ca_15351615__La_sorella.txt	1910	Della Porta, Giovan Battista <ca. 1535-1615>	La sorella
1945__Juvalta_Erminio__Postulati_etici_e_imperativo_categorico.txt	1945	Juvalta, Erminio	Postulati etici e imperativo categorico
1875__Buonarroti_Michelangelo__Le_lettere_di_Michelangelo_Buonarroti.txt	1875	Buonarroti, Michelangelo	Le lettere di Michelangelo Buonarroti
1980__Cuoco_Vincenzo__Saggio_storico_sulla_rivoluzione_napoletana_del_1799.txt	1980	Cuoco, Vincenzo	Saggio storico sulla rivoluzione napoletana del 1799
1955__Goldoni_Carlo__La_vedova_spiritosa.txt	1955	Goldoni, Carlo	La vedova spiritosa
1993__Goldoni_Carlo__La_locandiera.txt	1993	Goldoni, Carlo	La locandiera
2003__Ferrero_Guglielmo__Da_Fiume_a_Roma.txt	2003	Ferrero, Guglielmo	Da Fiume a Roma
1879__Barrili_Anton_Giulio__Tizio_Caio_Sempronio.txt	1879	Barrili, Anton Giulio	Tizio Caio Sempronio
1974__De_Angelis_Augusto__Lalbergo_delle_tre_rose.txt	1974	De Angelis, Augusto	L'albergo delle tre rose
1994__Guidiccioni_Giovanni__Orazione_ai_nobili_di_Lucca.txt	1994	Guidiccioni, Giovanni	Orazione ai nobili di Lucca
1882__Darwin_Charles__La_formazione_della_terra_vegetale_per_lazione_dei_lombrici_con_osservazioni_intorno_ai_loro_costumi.txt	1882	Darwin, Charles	La formazione della terra vegetale per l'azione dei lombrici con osservazioni intorno ai loro costumi
1879__Zola_mile__LAssommoir_Lo_Scannatojo.txt	1879	Zola, Émile	L'Assommoir (Lo Scannatojo)
1905__Bracco_Roberto__Lui_Lei_Lui.txt	1905	Bracco, Roberto	Lui Lei Lui
1996__Barberini_Raffaello__Relazione_di_Moscovia_scritta_da_Raffaello_Barberini.txt	1996	Barberini, Raffaello	Relazione di Moscovia scritta da Raffaello Barberini
1973__Gramsci_Antonio__Scritti_politici_I.txt	1973	Gramsci, Antonio	Scritti politici I
1988__Plato__LAlcibiade.txt	1988	Plato	L'Alcibiade
1926__Darwin_Charles__Lorigine_delluomo_e_la_scelta_in_rapporto_col_sesso.txt	1926	Darwin, Charles	L'origine dell'uomo e la scelta in rapporto col sesso
1945__Buonaiuti_Ernesto__La_chiesa_e_il_comunismo.txt	1945	Buonaiuti, Ernesto	La chiesa e il comunismo
1929__Neera_alias_Anna_Radius_Zuccari__Una_Passione_romanzo.txt	1929	Neera (alias Anna Radius Zuccari)	Una Passione : romanzo
1901__Cantoni_Alberto__Scaricalasino_grotteschi.txt	1901	Cantoni, Alberto	Scaricalasino : grotteschi
1890__Alberti_Leon_Battista__De_lunularum_quadratura.txt	1890	Alberti, Leon Battista	De lunularum quadratura
1985__Milton_John__Il_paradiso_perduto.txt	1985	Milton, John	Il paradiso perduto
1929__Chiarelli_Luigi__La_Reginetta.txt	1929	Chiarelli, Luigi	La Reginetta
1909__Guglielminetti_Amalia__Le_seduzioni.txt	1909	Guglielminetti, Amalia	Le seduzioni
1969__Leopardi_Giacomo__Discorso_sopra_la_Batracomiomachia.txt	1969	Leopardi, Giacomo	Discorso sopra la Batracomiomachia
1898__Baccini_Ida__Il_diamante_di_Paolino.txt	1898	Baccini, Ida	Il diamante di Paolino
1909__Bracco_Roberto__Tragedie_dellanima.txt	1909	Bracco, Roberto	Tragedie dell'anima
1951__Alfieri_Vittorio__La_virt_sconosciuta.txt	1951	Alfieri, Vittorio	La virtù sconosciuta
1951__Boccaccio_Giovanni__Genealogie_deorum_gentilium_libri.txt	1951	Boccaccio, Giovanni	Genealogie deorum gentilium libri
1995__DAnnunzio_Gabriele__Il_libro_delle_vergini.txt	1995	D'Annunzio, Gabriele	Il libro delle vergini
1919__Timpanaro_Sebastiano_18881949__Scritti_liberisti.txt	1919	Timpanaro, Sebastiano <1888-1949>	Scritti liberisti
1930__Levi_Adolfo__Come_si_ricostruisce_la_storia.txt	1930	Levi, Adolfo	Come si ricostruisce la storia
1880__Ciampoli_Domenico_1852_1929__Fiabe_abruzzesi.txt	1880	Ciampoli, Domenico <1852 - 1929>	Fiabe abruzzesi
1974__Leopardi_Giacomo__Canti.txt	1974	Leopardi, Giacomo	Canti
1551__Ringhieri_Innocenzio_sec_16__Cento_giuochi_liberali_et_dingegno.txt	1551	Ringhieri, Innocenzio <sec. 16.>	Cento giuochi liberali, et d’ingegno
1854__Verri_Pietro_17281797__Ricordi_a_mia_figlia.txt	1854	Verri, Pietro <1728-1797>	Ricordi a mia figlia
1929__Ryner_Han__La_torre_dei_popoli.txt	1929	Ryner, Han	La torre dei popoli
2002__Nicolaus_Cusanus__Lapice_della_contemplazione_De_apice_theoriae.txt	2002	Nicolaus : Cusanus	L'apice della contemplazione (De apice theoriae)
1923__Bovio_Giovanni__Il_secolo_nuovo.txt	1923	Bovio, Giovanni	Il secolo nuovo
1997__Tasso_Torquato__Discorso_della_virt_feminile_e_donnesca.txt	1997	Tasso, Torquato	Discorso della virtù feminile e donnesca
1882__Ghislanzoni_Antonio__In_chiave_di_baritono.txt	1882	Ghislanzoni, Antonio	In chiave di baritono
1998__Giovanni_Boccaccio__Filocolo.txt	1998	Giovanni Boccaccio	Filocolo
1960__Emilio_De_Marchi__Demetrio_Pianelli.txt	1960	Emilio De Marchi	Demetrio Pianelli
1932__Steiner_Rudolf__La_scienza_occulta_nelle_sue_linee_generali.txt	1932	Steiner, Rudolf	La scienza occulta nelle sue linee generali
1846__De_Pellegrini_Ferdinando__Saggio_di_una_versione_di_canti_popolari_slavi.txt	1846	De Pellegrini, Ferdinando	Saggio di una versione di canti popolari slavi
1947__Metastasio_Pietro__Il_quadro_animato.txt	1947	Metastasio, Pietro	Il quadro animato
1910__Oppenheim_Edward_Phillips__La_spia_misteriosa.txt	1910	Oppenheim, Edward Phillips	La spia misteriosa
1989__Pico_della_Mirandola_Gianfrancesco__Libro_detto_Strega_o_delle_illusioni_del_demonio.txt	1989	Pico della Mirandola, Gianfrancesco	Libro detto Strega o delle illusioni del demonio
1888__Giacosa_Giuseppe__Resa_a_discrezione.txt	1888	Giacosa, Giuseppe	Resa a discrezione
2005__Ravagli_Vitaliano_Wu_Ming__Asce_di_guerra_oggetto_narrativo.txt	2005	Ravagli, Vitaliano; Wu Ming	Asce di guerra : oggetto narrativo
1909__De_Cleyre_Voltairine__Le_tradizioni_americane_e_lanarchismo.txt	1909	De Cleyre, Voltairine	Le tradizioni americane e l'anarchismo
1991__Pinamonti_Giuseppe_Gioseffo__La_Naunia_descritta_al_viaggiatore.txt	1991	Pinamonti, Giuseppe (Gioseffo)	La Naunia descritta al viaggiatore
1859__Cennini_Cennino__Il_libro_dellarte_o_Trattato_della_pittura.txt	1859	Cennini, Cennino	Il libro dell’arte, o Trattato della pittura
1979__Francesco_Augusto_Bon__Ludro_e_la_sua_gran_giornata.txt	1979	Francesco Augusto Bon	Ludro e la sua gran giornata
1914__Busetto_Natale__La_vita_e_le_opere_di_Vittorio_Alfieri.txt	1914	Busetto, Natale	La vita e le opere di Vittorio Alfieri
2008__Scuto_Giuseppe__La_notte_Ovvero_Candido_in_Sicilia.txt	2008	Scuto, Giuseppe	La notte. Ovvero Candido in Sicilia.
2002__Schiaparelli_Giovanni_Virginio__La_vita_sul_pianeta_Marte.txt	2002	Schiaparelli, Giovanni Virginio	La vita sul pianeta Marte
1892__Novaro_Angiolo_Silvio__Sulla_soglia_della_felicit.txt	1892	Novaro, Angiolo Silvio	Sulla soglia della felicità
1763__Bianconi_Giovanni_Lodovico__Lettere_al_marchese_Filippo_Hercolani_ciamberlano_delle_MMLLIIRR_ed_Ap_Sopra_alcune_particolarit_del.txt	1763	Bianconi, Giovanni Lodovico	Lettere al marchese Filippo Hercolani ciamberlano delle MM.LL.II.RR ed Ap. Sopra alcune particolarità della Baviera,ed altri paesi della Germania.
1910__Di_Giacomo_Salvatore__Assunta_Spina.txt	1910	Di Giacomo, Salvatore	Assunta Spina
1376__William_Shakespeare__Re_Giovanni.txt	1376	William Shakespeare	Re Giovanni
1936__Goldoni_Carlo__La_serva_amorosa.txt	1936	Goldoni, Carlo	La serva amorosa
1754__Voltaire_alias_Franois_Marie_Arouet__Saggio_sopra_la_poesia_epica.txt	1754	Voltaire (alias François Marie Arouet)	Saggio sopra la poesia epica
1873__Serafini_Maria__Matrimonio_e_divorzio.txt	1873	Serafini, Maria	Matrimonio e divorzio
1824__Gibbon_Edward__Storia_della_decadenza_e_rovina_dellImpero_Romano_volume_ottavo.txt	1824	Gibbon, Edward	Storia della decadenza e rovina dell'Impero Romano, volume ottavo
1876__De_Amicis_Edmondo__Olanda.txt	1876	De Amicis, Edmondo	Olanda
1999__Grazia_Deledda__Leggende_sarde.txt	1999	Grazia Deledda	Leggende sarde
2003__Wu_Ming__Giap_tre_anni_di_narrazioni_e_movimenti.txt	2003	Wu Ming	Giap! : tre anni di narrazioni e movimenti
1901__De_Astis_Giuseppe__I_filtrati_dolci.txt	1901	De Astis, Giuseppe	I filtrati dolci
1997__Schiavini_Laura__Senso_unico.txt	1997	Schiavini, Laura	Senso unico
1879__Muratori_Lodovico_18341919__AnnaMaria_Orsini.txt	1879	Muratori, Lodovico <1834-1919>	Anna-Maria Orsini
1862__Lucianus__Prometeo_o_Il_Caucaso.txt	1862	Lucianus	Prometeo, o Il Caucaso
1925__Ghislanzoni_Antonio__Abrakadabra_storia_dellavvenire.txt	1925	Ghislanzoni, Antonio	Abrakadabra : storia dell'avvenire
1874__Farina_Salvatore__Fante_di_picche_Una_separazione_di.txt	1874	Farina, Salvatore	Fante di picche ; Una separazione di
1979__Messina_Maria__Un_idillio_letterario_inedito_verghiano_lettere_inedite_di_Maria_Messina_a_Giovanni_Verga.txt	1979	Messina, Maria	Un idillio letterario inedito verghiano: lettere inedite di Maria Messina a Giovanni Verga
1941__Bottazzi_Filippo__La_mente_e_lopera_di_Leonardo_da_Vinci.txt	1941	Bottazzi, Filippo	La mente e l'opera di Leonardo da Vinci
1897__Masi_Ernesto__Il_congresso_di_Vienna_conferenza_tenuta_a_Firenze_nel_1897.txt	1897	Masi, Ernesto	Il congresso di Vienna (conferenza tenuta a Firenze nel 1897)
1943__Chiosso_Renzo__Il_Solitario_del_Nilo.txt	1943	Chiosso, Renzo	Il Solitario del Nilo
1881__Caccianiga_Antonio__Il_roccolo_di_SantAlipio.txt	1881	Caccianiga, Antonio	Il roccolo di Sant'Alipio
1902__Capuana_Luigi__Delitto_ideale.txt	1902	Capuana, Luigi	Delitto ideale
1927__Serao_Matilde__Addio_Amore.txt	1927	Serao, Matilde	Addio, Amore!
1920__Zuccoli_Luciano__Il_designato_romanzo.txt	1920	Zuccoli, Luciano	Il designato : romanzo
1882__Graf_Arturo__Roma_nella_memoria_e_nelle_immaginazioni_del_Medio_Evo_Volume_I.txt	1882	Graf, Arturo	Roma nella memoria e nelle immaginazioni del Medio Evo. Volume I
1956__Giordano_Bruno__Cena_de_le_ceneri.txt	1956	Giordano Bruno	Cena de le ceneri
1965__Martoglio_Nino__Scuru.txt	1965	Martoglio, Nino	Scuru
1907__Grave_Jean__La_societ_morente_e_lanarchia.txt	1907	Grave, Jean	La società morente e l'anarchia
2012__Thomas_Bernard__Lucio_Urtubia_Lanarchico_irriducibile.txt	2012	Thomas, Bernard	Lucio Urtubia L'anarchico irriducibile
1919__Wells_Herbert_George__Lanima_di_un_vescovo.txt	1919	Wells, Herbert George	L’anima di un vescovo
1983__Mussolini_Benito__Dal_socialismo_alla_nazione.txt	1983	Mussolini, Benito	Dal socialismo alla nazione
1921__Maeterlinck_Maurice__La_vita_delle_api.txt	1921	Maeterlinck, Maurice	La vita delle api
1889__Pirandello_Luigi__Mal_giocondo.txt	1889	Pirandello, Luigi	Mal giocondo
1894__Lucini_Gian_Pietro__Il_libro_delle_figurazioni_ideali.txt	1894	Lucini, Gian Pietro	Il libro delle figurazioni ideali
1920__Pirandello_Luigi__Lumorismo.txt	1920	Pirandello, Luigi	L'umorismo
1955__Goldoni_Carlo__La_favola_de_tre_gobbi.txt	1955	Goldoni, Carlo	La favola de' tre gobbi
1976__Capponi_Gino__Storia_di_Pietro_Leopoldo.txt	1976	Capponi, Gino	Storia di Pietro Leopoldo
1908__Spaventa_Bertrando__La_filosofia_italiana_nelle_sue_relazioni_con_la_filosofia_europea.txt	1908	Spaventa, Bertrando	La filosofia italiana nelle sue relazioni con la filosofia europea
1938__Lombardini_Jacopo__Sui_monti.txt	1938	Lombardini, Jacopo	Sui monti
1876__Belgiojoso_Carlo__Il_conte_di_virt_storia_italiana_del_secolo_14_Volume_secondo.txt	1876	Belgiojoso, Carlo	Il conte di virtù : storia italiana del secolo 14. Volume secondo
1819__Sismondi_Jean_Charles_Lonard_Simonde_de__Storia_delle_repubbliche_Italiane_dei_secoli_di_mezzo_Tomo_II.txt	1819	Sismondi, Jean Charles Léonard Simonde : de	Storia delle repubbliche Italiane dei secoli di mezzo. Tomo II
1819__Sismondi_Jean_Charles_Lonard_Simonde_de__Storia_delle_repubbliche_Italiane_dei_secoli_di_mezzo_Tomo_X.txt	1819	Sismondi, Jean Charles Léonard Simonde : de	Storia delle repubbliche Italiane dei secoli di mezzo. Tomo X
1929__Orsi_Pietro__Bismarck.txt	1929	Orsi, Pietro	Bismarck
1895__Morris_William__La_terra_promessa.txt	1895	Morris, William	La terra promessa
1975__Pintor_Giaime__Il_sangue_dEuropa_19391943.txt	1975	Pintor, Giaime	Il sangue d’Europa: 1939-1943
1638__Sarpi_Paolo__Historia_particolare_delle_cose_passate.txt	1638	Sarpi, Paolo	Historia particolare delle cose passate
1946__Zavattero_Domenico__De_monarchia_Casa_Savoia_gi.txt	1946	Zavattero, Domenico	De monarchia. Casa Savoia... giù!
1954__Metastasio_Pietro__Lettere.txt	1954	Metastasio, Pietro	Lettere
1886__Giacosa_Giuseppe__Novelle_e_paesi_valdostani.txt	1886	Giacosa, Giuseppe	Novelle e paesi valdostani
1981__Alberti_Leon_Battista__De_equo_animante_Il_cavallo_vivo.txt	1981	Alberti, Leon Battista	De equo animante (Il cavallo vivo)
1955__Goldoni_Carlo__Il_padre_di_famiglia.txt	1955	Goldoni, Carlo	Il padre di famiglia
1867__Florenzi_Waddington_Marianna__Saggio_sulla_filosofia_dello_spirito.txt	1867	Florenzi Waddington, Marianna	Saggio sulla filosofia dello spirito
1619__Grassi_Orazio__De_tribus_cometis_anni_1618_disputatio_astronomica_publice_habita_in_Collegio_Romano_Societatis_Iesu.txt	1619	Grassi, Orazio	De tribus cometis anni 1618. disputatio astronomica publice habita in Collegio Romano Societatis Iesu ab vno ex patribus eiusdem Societatis
1941__Spinoza_Benedictus_de__Letica_esposta_e_commentata_da_Piero_Martinetti.txt	1941	Spinoza, Benedictus : de	L'etica, esposta e commentata da Piero Martinetti
1900__Gori_Pietro__Alarico_Carli_un_galantuomo_un_valentuomo_un_patriotta.txt	1900	Gori, Pietro	Alarico Carli, un galantuomo, un valentuomo, un patriotta
1910__Rovetta_Gerolamo__La_moglie_di_sua_eccellenza.txt	1910	Rovetta, Gerolamo	La moglie di sua eccellenza
1925__Luigini_Federico__Il_libro_della_bella_donna.txt	1925	Luigini, Federico	Il libro della bella donna
1945__Juvalta_Erminio__Prolegomeni_a_una_morale_distinta_dalla_metafisica.txt	1945	Juvalta, Erminio	Prolegomeni a una morale distinta dalla metafisica
1955__Goldoni_Carlo__Chi_la_fa_laspetta.txt	1955	Goldoni, Carlo	Chi la fa l'aspetta
1897__Sforza_Giovanni__Garibaldi_in_Toscana_nel_1848.txt	1897	Sforza, Giovanni	Garibaldi in Toscana nel 1848
1906__Wallace_Alfred_Russel__Il_posto_delluomo_nelluniverso.txt	1906	Wallace, Alfred Russel	Il posto dell'uomo nell'universo
1596__Alberti_Leandro__Descrittione_di_tutta_lItalia.txt	1596	Alberti, Leandro	Descrittione di tutta l'Italia
1955__Goldoni_Carlo__LIppocondriaco.txt	1955	Goldoni, Carlo	L'Ippocondriaco
1913__Oriani_Alfredo__Fuochi_di_bivacco.txt	1913	Oriani, Alfredo	Fuochi di bivacco
1945__Juvalta_Erminio__Osservazioni_sulle_dottrine_morali_di_Spinoza.txt	1945	Juvalta, Erminio	Osservazioni sulle dottrine morali di Spinoza
1870__Garibaldi_Giuseppe__Tre_coltellate_per_compare_Turiddu.txt	1870	Garibaldi, Giuseppe	TITOLO "Cantoni il volontario"
1914__Bovio_Giovanni__Opere_drammatiche.txt	1914	Bovio, Giovanni	Opere drammatiche
1670__Redi_Francesco__Lettera_di_Francesco_Redi_gentiluomo_Aretino_sopra_alcune_opposizioni_fatte_alle_sue_osservazioni_in.txt	1670	Redi, Francesco	Lettera di Francesco Redi, gentiluomo Aretino sopra alcune opposizioni fatte alle sue osservazioni intorno alle vipere : scritta alli signori Abate Bourdelot e Alessandro Moro
1878__Darwin_Charles__Lespressione_dei_sentimenti_nelluomo_e_negli_animali.txt	1878	Darwin, Charles	L’espressione dei sentimenti nell’uomo e negli animali
1862__Heron_Alexandrinus__Della_natura_del_voto.txt	1862	Heron : Alexandrinus	Della natura del voto
1981__Lorenzo_Da_Ponte__Cos_fan_tutte_ossia_La_scuola_degli_amanti.txt	1981	Lorenzo Da Ponte	Così fan tutte ossia La scuola degli amanti
1960__Buonaiuti_Ernesto__Storia_del_cristianesimo_II_Evo_medio.txt	1960	Buonaiuti, Ernesto	Storia del cristianesimo II Evo medio
1918__Turgenev_Ivan_Sergeevi__Terre_vergini.txt	1918	Turgenev, Ivan Sergeevič	Terre vergini
1897__Supino_Felice__Nuovi_Ixodes_della_Birmania.txt	1897	Supino, Felice	Nuovi Ixodes della Birmania
1930__Bertoni_Giulio__Linguaggio_e_poesia.txt	1930	Bertoni, Giulio	Linguaggio e poesia
1900__De_Cesare_Raffaele__La_fine_di_un_regno_Napoli_e_Sicilia_Parte_I_Regno_di_Ferdinando_II.txt	1900	De Cesare, Raffaele	La fine di un regno: Napoli e Sicilia. Parte I: Regno di Ferdinando II
1864__Lessona_Michele__Laria.txt	1864	Lessona, Michele	L'aria
1982__Pirandello_Luigi__Tutte_le_poesie.txt	1982	Pirandello, Luigi	Tutte le poesie
1943__Galiani_Ferdinando__Socrate_immaginario.txt	1943	Galiani, Ferdinando	Socrate immaginario
1864__Poli_Giovanni_Battista__Allopatia_od_omeopatia_ossia_Medicina_antica_o_medicina_nuova.txt	1864	Poli, Giovanni Battista	Allopatia od omeopatia?, ossia Medicina antica o medicina nuova?
1802__Piazzi_Giuseppe_17461826__Della_scoperta_del_nuovo_pianeta_Cerere_Ferdinandea_ottavo_tra_i_primarij_del_nostro_sistema_solare.txt	1802	Piazzi, Giuseppe <1746-1826>	Della scoperta del nuovo pianeta Cerere Ferdinandea ottavo tra i primarij del nostro sistema solare.
